name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
09b01Wb,4.053823e+01,9.818498e-02,3.858794e+01,4.060875e+01,4.359570e+01,5.007767e+00,7.477809e+01,5.814808e+01,1.976648e+01,1.730598e+01,1.081568e+00,7.478526e-01,3.578011e-01,9.440937e-01,1.773416e+00,1.415615e+00,2.585439e+01,1.269402e+01,2.539688e+01,1.281551e+01,6.286051e-01,8.769927e-01,9.307107e+00,1.847878e+00,-6.226371e+00,-2.884986e+00,1.382368e+01,1.078549e+00,-2.004036e+01,-1.110299e+00,2.837030e-02,1.083222e+00,1.389919e+00,8.693764e-01,7.808543e+00,4.698705e-01,1.177518e+01,9.277515e-01,1.275042e+01,7.890263e-01,7.486386e+02,3.585311e-01,1.386843e+03,2.642077e-01,-8.794318e+01,-9.597955e-01,1.790275e+03,1.155559e-01,9.577620e+02,3.643765e-01,-7.270360e+01,-1.057835e+00,2.767947e+03,1.014666e-01,1.086585e+03,3.541308e-01,-7.224956e+01,-1.071003e+00,-7.813135e+00,-1.139672e+00,1.430209e+01,6.398596e-01,6.149750e-02,4.617711e-01,-1.299949e-02,-1.133581e+00,7.390530e-01,7.843985e-01,1.208341e+01,1.044018e+00,-1.080813e+01,-1.595542e+00,1.538762e+01,1.035147e+00,-2.802260e+01,-6.933149e-01,-6.010139e+00,1.539663e+01,2.719799e-02,5.506795e-03,4.273954e-01,5.607477e+00,4.306220e+00,1.522222e-01,8.941511e-02,6.375000e-02,2.496873e-02,-1.918802e+01,anger
09b02Na,3.093907e+01,7.072775e-02,2.901917e+01,3.048739e+01,3.212337e+01,3.104202e+00,5.589980e+01,4.279971e+01,1.813928e+01,7.976222e+00,1.097854e+00,6.278912e-01,5.476063e-01,9.959192e-01,1.504384e+00,9.567780e-01,1.925743e+01,8.980741e+00,1.549688e+01,1.010187e+01,6.828813e-01,6.241629e-01,2.432246e+01,7.998585e-01,1.047453e+01,1.627289e+00,1.740988e+01,9.596466e-01,-4.739056e+00,-3.475524e+00,1.848144e-02,1.041987e+00,1.264316e+00,9.227078e-01,8.054440e+00,2.747964e-01,7.474174e+00,8.314717e-01,3.010791e+01,2.941148e-01,6.417922e+02,3.190323e-01,1.419659e+03,1.530444e-01,-8.582979e+01,-1.014198e+00,1.702748e+03,1.314879e-01,1.041998e+03,3.066471e-01,-9.310424e+01,-8.582236e-01,2.815656e+03,9.956312e-02,9.080587e+02,4.680974e-01,-9.714230e+01,-7.865153e-01,-1.590792e+01,-5.837187e-01,2.734773e+01,3.833296e-01,1.092453e-02,1.747593e+00,-1.933673e-02,-8.516888e-01,7.878556e-01,4.759032e-01,3.287524e+01,4.167429e-01,8.964958e+00,2.048642e+00,2.248005e+01,7.912728e-01,-1.078249e+01,-1.381021e+00,-1.163735e+01,2.192173e+01,-2.719882e-02,5.145916e-03,5.502660e-01,7.063197e+00,3.409091e+00,1.711111e-01,1.648194e-01,9.999999e-02,7.164728e-02,-1.525899e+01,neutral
09b02Tb,3.048494e+01,3.193370e-02,2.975990e+01,3.033863e+01,3.129371e+01,1.533806e+00,3.708194e+01,4.805116e+01,9.194416e+00,1.021086e+01,1.165372e+00,5.107009e-01,7.055354e-01,1.170334e+00,1.632939e+00,9.274032e-01,1.534326e+01,1.251953e+01,1.579822e+01,1.062234e+01,7.966092e-01,5.947973e-01,2.329900e+01,8.038245e-01,1.375308e+01,8.695889e-01,2.138404e+01,7.744815e-01,6.554584e+00,2.014799e+00,2.002451e-02,1.153803e+00,7.762748e-01,9.266731e-01,9.204907e+00,1.765411e-01,9.705580e+00,5.962785e-01,2.895849e+01,3.082958e-01,7.194418e+02,3.252444e-01,1.385690e+03,1.944269e-01,-9.070972e+01,-9.287829e-01,1.765077e+03,1.104119e-01,1.172969e+03,2.885444e-01,-9.589062e+01,-8.073771e-01,2.874458e+03,7.246844e-02,8.174929e+02,3.543665e-01,-9.870671e+01,-7.601298e-01,-2.034277e+01,-3.594162e-01,3.276643e+01,2.317703e-01,-3.492578e-02,-5.346929e-01,-1.213762e-02,-1.202237e+00,7.629138e-01,4.493987e-01,3.331571e+01,3.207852e-01,1.305272e+01,9.659616e-01,2.722941e+01,5.923623e-01,5.880701e+00,2.169409e+00,-1.485311e+01,2.521427e+01,-5.200911e-02,1.990033e-03,8.851507e-01,5.219780e+00,2.228412e+00,2.725000e-01,1.855903e-01,1.537500e-01,1.048734e-01,-1.253078e+01,sad
09b02Wc,3.469325e+01,9.161195e-02,3.199325e+01,3.464297e+01,3.667273e+01,4.679482e+00,5.768307e+01,5.386972e+01,4.452936e+01,4.613263e+01,1.154562e+00,6.425005e-01,5.292513e-01,1.033471e+00,1.750444e+00,1.221193e+00,1.804159e+01,9.497051e+00,1.635984e+01,5.212626e+00,6.803229e-01,7.905849e-01,1.714172e+01,8.726660e-01,2.150150e+00,8.540283e+00,1.175090e+01,1.463202e+00,-3.654171e+00,-3.789816e+00,2.450068e-02,7.500493e-01,1.134507e+00,6.639072e-01,7.016423e+00,5.254591e-01,1.119242e+01,8.559536e-01,2.027969e+01,4.385856e-01,6.410372e+02,3.345245e-01,1.379479e+03,1.955468e-01,-9.426798e+01,-9.181755e-01,1.693299e+03,1.405465e-01,1.161437e+03,3.210874e-01,-9.331478e+01,-8.764748e-01,2.700397e+03,1.002626e-01,1.034016e+03,4.954163e-01,-9.511967e+01,-8.278688e-01,-1.041922e+01,-9.915272e-01,2.141189e+01,4.129337e-01,3.558847e-02,7.441231e-01,-8.196895e-03,-2.090090e+00,8.371696e-01,6.890141e-01,2.303354e+01,5.243069e-01,2.424267e+00,8.422707e+00,1.708821e+01,9.636065e-01,-7.597703e+00,-1.716371e+00,-4.639039e+00,1.530415e+01,5.570465e-03,5.249099e-03,4.882578e-01,5.535055e+00,4.135339e+00,1.363636e-01,1.272273e-01,9.100000e-02,4.887740e-02,-1.722279e+01,anger
09b02Wd,3.832066e+01,9.534729e-02,3.526653e+01,3.725263e+01,4.178821e+01,6.521679e+00,3.718205e+01,1.837719e+01,-2.486274e+01,3.398843e+01,8.595714e-01,8.480102e-01,3.278413e-01,6.304876e-01,1.273419e+00,9.455780e-01,1.103576e+01,4.315495e+00,1.436747e+01,1.239257e+01,4.183745e-01,1.198834e+00,1.527178e+01,7.664220e-01,-8.453634e+00,-3.095887e+00,8.611938e+00,2.094339e+00,-1.584397e+01,-1.641835e+00,2.155108e-02,1.388976e+00,1.178535e+00,7.875370e-01,7.812914e+00,4.927223e-01,9.270099e+00,1.144461e+00,1.551740e+01,7.055711e-01,6.659312e+02,3.672665e-01,1.343540e+03,2.042159e-01,-9.073830e+01,-9.790065e-01,1.706198e+03,1.278259e-01,1.101893e+03,3.709768e-01,-7.838758e+01,-1.077842e+00,2.727568e+03,9.809022e-02,9.681118e+02,4.376224e-01,-8.091968e+01,-1.014336e+00,-4.181221e+00,-2.727206e+00,1.650775e+01,4.758764e-01,5.958220e-02,3.591280e-01,2.087580e-03,8.983346e+00,5.492404e-01,1.045725e+00,1.837476e+01,6.140329e-01,-1.532090e+01,-1.895488e+00,9.006471e+00,2.170117e+00,-2.356553e+01,-1.110186e+00,-7.677915e+00,1.675146e+01,1.340282e-02,6.356427e-03,1.982497e-01,4.214560e+00,3.515625e+00,1.755555e-01,1.290229e-01,8.666667e-02,3.681787e-02,-2.152560e+01,anger
09b03Ed,3.724922e+01,5.917997e-02,3.532777e+01,3.736344e+01,3.908504e+01,3.757275e+00,5.295043e+01,2.866526e+01,6.404539e+01,9.126047e+01,8.818671e-01,7.929159e-01,1.488625e-01,7.232884e-01,1.475627e+00,1.326764e+00,1.440156e+01,1.021445e+01,1.251186e+01,6.733050e+00,4.960928e-01,1.036777e+00,1.628671e+01,9.262904e-01,1.176132e+00,1.668520e+01,5.950021e+00,2.850533e+00,-3.766334e+00,-4.807714e+00,2.596919e-02,1.028296e+00,9.731693e-01,6.437156e-01,7.111447e+00,6.915945e-01,9.040485e+00,1.129050e+00,2.132913e+01,5.410256e-01,7.383324e+02,2.933352e-01,1.337531e+03,1.947391e-01,-8.954693e+01,-9.959717e-01,1.760900e+03,1.306494e-01,1.114132e+03,2.549224e-01,-8.448317e+01,-9.877642e-01,2.811609e+03,8.789141e-02,9.832289e+02,3.310162e-01,-8.909275e+01,-8.959388e-01,-1.132104e+01,-9.967669e-01,2.348496e+01,4.351639e-01,4.006679e-02,7.019225e-01,-5.882813e-03,-3.622467e+00,6.541462e-01,8.285360e-01,2.228695e+01,5.784601e-01,-2.332286e+00,-9.337909e+00,3.838115e+00,5.012822e+00,-1.018022e+01,-1.759910e+00,-1.025301e+01,2.175212e+01,-1.710406e-02,1.589256e-02,2.297291e-01,4.554456e+00,2.600000e+00,2.361538e-01,1.727398e-01,1.185714e-01,1.100556e-01,-1.982874e+01,disgust
09b03Fa,4.475068e+01,7.708459e-02,4.153427e+01,4.488720e+01,4.704981e+01,5.515541e+00,9.936328e+01,1.012609e+02,4.460302e+01,4.719598e+01,8.727540e-01,8.664736e-01,3.247809e-01,6.331903e-01,1.217007e+00,8.922265e-01,1.777293e+01,1.419638e+01,1.970275e+01,1.343263e+01,4.813844e-01,1.379916e+00,7.471911e+00,1.713347e+00,-1.460632e+01,-1.639006e+00,2.237634e-01,7.030659e+01,-1.913560e+01,-1.000071e+00,1.973809e-02,1.228347e+00,1.043375e+00,6.726240e-01,9.294401e+00,4.703772e-01,5.230338e+00,1.933286e+00,1.251868e+01,6.493344e-01,9.257470e+02,2.142826e-01,1.275243e+03,2.186548e-01,-6.893229e+01,-1.183695e+00,1.863272e+03,1.069886e-01,1.110528e+03,3.160371e-01,-6.242016e+01,-1.234514e+00,2.892458e+03,7.144880e-02,9.024373e+02,4.491912e-01,-6.687721e+01,-1.105957e+00,-5.008609e+00,-2.367628e+00,1.794421e+01,5.412674e-01,5.920492e-02,4.204397e-01,7.956273e-03,2.511820e+00,5.680705e-01,1.257833e+00,1.017496e+01,1.195583e+00,-1.927641e+01,-1.267218e+00,-2.070787e+00,-8.172717e+00,-2.578252e+01,-6.178365e-01,-2.464610e+00,1.333335e+01,1.144164e-02,1.571951e-02,2.615045e-01,5.431310e+00,2.922078e+00,2.444444e-01,1.108664e-01,6.900000e-02,4.635731e-02,-2.036017e+01,happy
09b03Fd,4.127889e+01,6.746127e-02,3.909426e+01,4.056129e+01,4.414664e+01,5.052387e+00,6.965545e+01,5.208857e+01,6.306834e+01,5.451096e+01,1.111834e+00,7.189026e-01,5.225345e-01,8.776500e-01,1.658429e+00,1.135895e+00,1.848604e+01,1.240311e+01,1.811509e+01,9.665732e+00,6.129936e-01,1.014072e+00,1.287340e+01,9.732193e-01,-8.561423e+00,-2.535999e+00,2.824383e+00,5.715136e+00,-1.238463e+01,-1.588844e+00,2.647065e-02,9.935197e-01,1.083653e+00,8.335847e-01,8.423714e+00,5.736310e-01,8.585639e+00,1.216463e+00,1.484179e+01,5.774280e-01,8.852943e+02,2.428291e-01,1.360779e+03,1.997613e-01,-6.153949e+01,-1.223563e+00,1.848909e+03,1.166519e-01,1.099539e+03,2.625394e-01,-5.671688e+01,-1.225662e+00,2.900963e+03,9.226663e-02,1.011411e+03,4.809012e-01,-6.121517e+01,-1.095095e+00,-7.751461e+00,-1.352859e+00,1.938210e+01,4.758310e-01,4.882484e-02,4.979329e-01,-1.780686e-03,-9.917335e+00,6.880006e-01,9.575518e-01,1.478870e+01,8.306305e-01,-1.138508e+01,-1.975379e+00,1.215008e+00,1.433092e+01,-1.700114e+01,-1.111571e+00,-6.946405e+00,1.828720e+01,1.292865e-02,1.409656e-02,3.886358e-01,6.363636e+00,3.384615e+00,2.227273e-01,1.424520e-01,6.000000e-02,2.981424e-02,-1.846675e+01,happy
09b03Lb,3.085689e+01,6.849579e-02,2.873916e+01,3.038009e+01,3.277376e+01,4.034599e+00,3.193544e+01,2.229852e+01,1.883867e+01,1.212724e+01,9.799237e-01,5.566834e-01,5.259699e-01,9.079337e-01,1.387539e+00,8.615695e-01,9.159595e+00,5.533614e+00,9.395069e+00,5.142936e+00,4.772135e-01,7.150117e-01,2.353071e+01,7.313048e-01,7.452606e+00,2.190567e+00,2.286743e+01,5.744061e-01,-5.635703e+00,-2.497383e+00,1.991939e-02,1.169139e+00,8.476073e-01,8.978071e-01,8.263905e+00,2.789844e-01,1.178129e+01,6.009025e-01,2.645559e+01,3.523284e-01,6.808628e+02,3.576698e-01,1.418738e+03,1.726672e-01,-7.246692e+01,-1.103961e+00,1.654500e+03,1.257543e-01,1.095663e+03,2.991006e-01,-7.599125e+01,-9.821575e-01,2.846884e+03,7.688837e-02,8.206562e+02,4.725384e-01,-7.992343e+01,-8.998470e-01,-1.564201e+01,-5.441315e-01,2.567944e+01,3.204713e-01,1.469651e-03,1.340866e+01,-5.151431e-03,-2.499705e+00,5.235291e-01,6.820787e-01,3.056366e+01,3.376295e-01,7.983227e+00,2.040363e+00,2.552028e+01,4.859164e-01,-6.871770e+00,-2.068885e+00,-6.366677e+00,1.551878e+01,-2.204616e-02,8.498411e-03,3.834831e-01,4.358974e+00,2.857143e+00,2.400000e-01,1.081245e-01,8.166667e-02,3.737943e-02,-1.757398e+01,boredom
09b03Nb,3.165078e+01,5.059786e-02,3.003342e+01,3.158819e+01,3.312953e+01,3.096109e+00,4.771371e+01,4.564322e+01,1.635138e+01,1.472776e+01,1.037085e+00,5.756886e-01,5.746887e-01,9.256663e-01,1.533987e+00,9.592980e-01,1.620039e+01,7.691990e+00,1.247728e+01,7.092041e+00,5.922486e-01,7.145885e-01,2.500424e+01,7.142773e-01,9.572713e+00,1.969970e+00,1.743112e+01,9.331254e-01,-4.311802e+00,-3.699751e+00,2.156045e-02,1.199133e+00,9.849052e-01,1.138924e+00,8.614857e+00,2.466328e-01,8.693852e+00,7.412747e-01,3.146263e+01,2.735503e-01,6.473797e+02,3.221110e-01,1.397196e+03,1.379380e-01,-8.699455e+01,-9.774123e-01,1.696796e+03,1.362509e-01,1.153477e+03,4.286117e-01,-9.445535e+01,-8.274290e-01,2.849055e+03,7.910120e-02,9.671041e+02,4.304018e-01,-9.949890e+01,-7.443488e-01,-1.646140e+01,-5.809661e-01,2.826515e+01,3.129487e-01,7.980622e-03,2.302444e+00,-1.339509e-02,-1.116021e+00,6.779344e-01,6.653343e-01,3.420092e+01,3.325696e-01,8.727654e+00,2.192111e+00,1.964563e+01,8.748347e-01,-7.810036e+00,-2.036442e+00,-1.099053e+01,2.051903e+01,-2.197568e-02,3.102135e-03,4.830358e-01,5.526316e+00,4.266667e+00,1.337500e-01,8.237680e-02,7.529411e-02,4.983710e-02,-1.611138e+01,neutral
09b03Ta,3.033767e+01,1.533287e-01,2.862265e+01,2.978710e+01,3.095897e+01,2.336329e+00,4.280411e+01,2.337914e+01,4.623887e+02,4.553716e+02,1.231907e+00,5.383559e-01,6.135440e-01,1.250068e+00,1.755881e+00,1.142337e+00,1.975569e+01,1.224741e+01,1.601001e+01,9.788179e+00,9.231576e-01,5.976956e-01,2.085596e+01,9.144916e-01,7.129085e+00,2.267540e+00,2.136808e+01,7.738639e-01,-1.487106e-01,-9.704079e+01,2.324512e-02,9.286098e-01,7.931732e-01,1.214474e+00,7.869660e+00,3.493540e-01,1.491399e+01,4.510365e-01,2.818102e+01,2.745954e-01,6.951933e+02,3.244776e-01,1.428155e+03,1.339752e-01,-1.178559e+02,-7.256798e-01,1.701211e+03,1.250133e-01,1.145297e+03,3.278759e-01,-1.184102e+02,-6.832728e-01,2.843687e+03,8.448258e-02,9.332565e+02,4.829080e-01,-1.198111e+02,-6.585878e-01,-1.875844e+01,-4.985385e-01,2.863660e+01,3.282717e-01,-3.035231e-02,-6.004823e-01,-9.000683e-03,-1.297909e+00,1.089582e+00,5.014109e-01,3.255542e+01,3.457361e-01,1.010381e+01,1.278257e+00,3.030608e+01,5.037742e-01,6.243646e-01,2.580381e+01,-9.439882e+00,2.023186e+01,-3.943367e-02,6.820257e-03,7.944552e-01,5.392157e+00,2.977668e+00,1.533333e-01,1.475541e-01,1.608333e-01,1.037994e-01,-1.263552e+01,sad
09b03Wb,4.060875e+01,6.561252e-02,3.918011e+01,4.047730e+01,4.270148e+01,3.521378e+00,7.870645e+01,8.260735e+01,4.105943e+01,2.695467e+01,1.113528e+00,8.386614e-01,3.311289e-01,8.077700e-01,2.032564e+00,1.701435e+00,1.890861e+01,9.222229e+00,2.167295e+01,1.281702e+01,5.804160e-01,9.759223e-01,1.016459e+01,1.242742e+00,-1.289959e+01,-1.826864e+00,2.958765e+00,5.442622e+00,-1.982675e+01,-1.015740e+00,2.192885e-02,1.165716e+00,1.045069e+00,8.790953e-01,7.811326e+00,4.617173e-01,7.843087e+00,1.484775e+00,1.171387e+01,9.601473e-01,8.204740e+02,3.428624e-01,1.366792e+03,2.303869e-01,-6.495686e+01,-1.306500e+00,1.786304e+03,1.424756e-01,1.135036e+03,2.990043e-01,-5.508796e+01,-1.374127e+00,2.798978e+03,9.162950e-02,9.714621e+02,3.571336e-01,-5.755513e+01,-1.286751e+00,-3.868188e+00,-3.235759e+00,1.647258e+01,5.765257e-01,5.667239e-02,3.685566e-01,1.469575e-03,1.273005e+01,6.928606e-01,8.435379e-01,1.144906e+01,1.116417e+00,-1.739202e+01,-1.388371e+00,2.009653e+00,8.652017e+00,-2.468961e+01,-7.639335e-01,-5.814254e+00,1.529143e+01,2.529983e-02,1.317675e-02,2.430906e-01,5.163043e+00,2.754821e+00,2.700000e-01,1.453960e-01,7.777777e-02,5.050363e-02,-1.892242e+01,anger
09b09Ea,3.538264e+01,8.772926e-02,3.317618e+01,3.562087e+01,3.792847e+01,4.752289e+00,7.176289e+01,6.825412e+01,3.264702e+01,1.809115e+01,8.190252e-01,8.281307e-01,6.660332e-02,7.480340e-01,1.449345e+00,1.382741e+00,1.044164e+01,5.266536e+00,1.032495e+01,5.290307e+00,4.305508e-01,9.681793e-01,1.501004e+01,1.097424e+00,8.842157e+00,1.481429e+00,1.670517e+01,7.729746e-01,-1.825913e+00,-8.988941e+00,2.291026e-02,1.380217e+00,8.853580e-01,7.715274e-01,8.783947e+00,4.440878e-01,1.269148e+01,7.104744e-01,2.467938e+01,3.511401e-01,6.875372e+02,3.695369e-01,1.362160e+03,1.717000e-01,-1.062803e+02,-8.493289e-01,1.745382e+03,1.202696e-01,1.040035e+03,3.556336e-01,-1.072215e+02,-7.805866e-01,2.753794e+03,8.290892e-02,9.286013e+02,4.682741e-01,-1.080409e+02,-7.656623e-01,-1.635649e+01,-4.791369e-01,2.378245e+01,3.578813e-01,4.182896e-02,6.436740e-01,-2.127690e-02,-8.556679e-01,6.125713e-01,5.952922e-01,2.455723e+01,4.977440e-01,6.279819e+00,2.183052e+00,1.870801e+01,8.032697e-01,-9.509985e+00,-1.866816e+00,-1.295573e+01,2.212391e+01,-2.493207e-02,8.808168e-03,2.334370e-01,3.968254e+00,2.412869e+00,2.122222e-01,1.261197e-01,1.630000e-01,1.192518e-01,-1.763459e+01,disgust
09b09Nd,2.868750e+01,1.449976e-01,2.710396e+01,2.975862e+01,3.136339e+01,4.259426e+00,4.194282e+02,5.038297e+02,2.201058e+01,2.288673e+01,8.562812e-01,6.280720e-01,3.657961e-01,8.487163e-01,1.253011e+00,8.872147e-01,1.399085e+01,8.112112e+00,1.288832e+01,5.487346e+00,5.329451e-01,7.003289e-01,2.140007e+01,8.096697e-01,1.122502e+01,1.188044e+00,2.395052e+01,5.968282e-01,7.628737e-01,1.681688e+01,2.482762e-02,1.440939e+00,1.114019e+00,9.188567e-01,7.141047e+00,4.413357e-01,8.345272e+00,8.819893e-01,2.937772e+01,3.554215e-01,6.744612e+02,2.955056e-01,1.385490e+03,2.473805e-01,-1.146326e+02,-7.559296e-01,1.743866e+03,1.310412e-01,1.092804e+03,3.035860e-01,-1.174620e+02,-6.854059e-01,2.805402e+03,8.878671e-02,1.062078e+03,4.260489e-01,-1.191369e+02,-6.605629e-01,-1.787482e+01,-4.787934e-01,2.639161e+01,3.707084e-01,3.946040e-03,6.011259e+00,-1.742846e-02,-9.104846e-01,6.724319e-01,6.361260e-01,3.155088e+01,3.229808e-01,8.797234e+00,1.300153e+00,2.845315e+01,4.077281e-01,-2.069096e+00,-7.252588e+00,-1.268730e+01,2.080346e+01,-2.742578e-02,8.152561e-04,4.272441e-01,5.925926e+00,4.150944e+00,1.054545e-01,7.773658e-02,1.050000e-01,6.103278e-02,-1.778129e+01,neutral
09b09Wa,3.788366e+01,5.883165e-02,3.671173e+01,3.776382e+01,3.979206e+01,3.080334e+00,8.695072e+01,1.095959e+02,2.308905e+01,2.162996e+01,1.186293e+00,8.246682e-01,3.013599e-01,9.411917e-01,2.111596e+00,1.810236e+00,2.649519e+01,1.628947e+01,2.019410e+01,1.103671e+01,6.159366e-01,8.765888e-01,1.338192e+01,9.576688e-01,-4.743285e+00,-3.642977e+00,1.675141e+01,8.810292e-01,-1.698936e+01,-1.342423e+00,2.041847e-02,1.105308e+00,1.116005e+00,7.528886e-01,7.767945e+00,4.151444e-01,1.281404e+01,9.283004e-01,1.552777e+01,4.984536e-01,6.371212e+02,4.407195e-01,1.421929e+03,2.020032e-01,-9.623975e+01,-9.082192e-01,1.682073e+03,1.246261e-01,1.011594e+03,3.526039e-01,-7.229291e+01,-1.089761e+00,2.647267e+03,9.875664e-02,9.989153e+02,2.901840e-01,-7.176521e+01,-1.102563e+00,-8.116299e+00,-1.051588e+00,1.591305e+01,5.478194e-01,6.295016e-02,3.973018e-01,-1.450581e-02,-1.084908e+00,7.977811e-01,6.430706e-01,1.633079e+01,6.522881e-01,-9.480219e+00,-1.836390e+00,1.903335e+01,7.757055e-01,-2.512457e+01,-8.760428e-01,-8.034191e+00,1.673439e+01,1.107350e-02,1.130574e-02,2.261972e-01,4.980843e+00,3.125000e+00,2.150000e-01,9.772410e-02,8.250000e-02,5.717298e-02,-1.789573e+01,anger
09b10Aa,3.988311e+01,6.132669e-02,3.775952e+01,3.954194e+01,4.260978e+01,4.850254e+00,3.318068e+01,2.410014e+01,4.267088e+01,1.001211e+01,1.230626e+00,5.491459e-01,6.635864e-01,1.163967e+00,1.761316e+00,1.097729e+00,1.668357e+01,7.118318e+00,1.843855e+01,7.225030e+00,7.142044e-01,6.175795e-01,1.777485e+01,6.765007e-01,5.658734e+00,2.432890e+00,1.378491e+01,9.426287e-01,-1.765051e+01,-1.105600e+00,1.857397e-02,1.113707e+00,8.039181e-01,9.527969e-01,1.181395e+01,2.303370e-01,1.340471e+01,6.295813e-01,2.071211e+01,3.937464e-01,8.044192e+02,2.533254e-01,1.397376e+03,1.961115e-01,-5.934179e+01,-1.091032e+00,1.847075e+03,1.200478e-01,9.732788e+02,3.127973e-01,-6.117887e+01,-9.540417e-01,2.920876e+03,6.763427e-02,7.908361e+02,3.418142e-01,-6.324884e+01,-9.055456e-01,-1.697237e+01,-4.845814e-01,2.613621e+01,3.941517e-01,4.143085e-02,5.537277e-01,-1.470349e-02,-8.561143e-01,7.862669e-01,5.310508e-01,1.999451e+01,5.865636e-01,5.442606e+00,2.804722e+00,1.314066e+01,1.033255e+00,-2.300172e+01,-7.797713e-01,-9.539696e+00,1.845850e+01,-2.563590e-03,1.053491e-02,5.316128e-01,6.097561e+00,3.144654e+00,2.520000e-01,3.445229e-01,4.400000e-02,1.496663e-02,-1.363662e+01,fear
