name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
09b09Wa,3.788366e+01,5.883165e-02,3.671173e+01,3.776382e+01,3.979206e+01,3.080334e+00,8.695072e+01,1.095959e+02,2.308904e+01,2.162996e+01,1.186293e+00,8.246682e-01,3.013599e-01,9.411917e-01,2.111596e+00,1.810236e+00,2.649519e+01,1.628947e+01,2.019410e+01,1.103671e+01,6.159366e-01,8.765889e-01,1.338192e+01,9.576689e-01,-4.743284e+00,-3.642977e+00,1.675141e+01,8.810292e-01,-1.698936e+01,-1.342423e+00,3.365565e-02,1.536249e+00,1.210724e+00,7.950978e-01,7.767945e+00,4.151444e-01,1.281404e+01,9.283003e-01,1.518244e+01,5.044932e-01,6.597811e+02,3.001062e-01,1.443526e+03,1.597571e-01,-7.855116e+01,-1.109257e+00,1.656102e+03,9.497304e-02,1.077707e+03,2.371977e-01,-7.164018e+01,-1.105006e+00,2.547845e+03,5.840939e-02,1.061806e+03,1.999236e-01,-7.152108e+01,-1.109523e+00,-8.116299e+00,-1.051588e+00,1.591305e+01,5.478194e-01,6.295017e-02,3.973018e-01,-1.450581e-02,-1.084908e+00,7.977811e-01,6.430706e-01,1.633078e+01,6.522881e-01,-9.480218e+00,-1.836391e+00,1.903335e+01,7.757054e-01,-2.512457e+01,-8.760429e-01,-8.034191e+00,1.673439e+01,1.107350e-02,1.130574e-02,2.261972e-01,4.980843e+00,3.125000e+00,2.150000e-01,9.772410e-02,8.250000e-02,5.717298e-02,-1.789573e+01,anger
09b10Aa,3.988311e+01,6.132669e-02,3.775952e+01,3.954194e+01,4.260978e+01,4.850254e+00,3.318070e+01,2.410017e+01,4.267090e+01,1.001210e+01,1.230626e+00,5.491459e-01,6.635863e-01,1.163966e+00,1.761316e+00,1.097729e+00,1.668358e+01,7.118318e+00,1.843855e+01,7.225029e+00,7.142044e-01,6.175794e-01,1.777485e+01,6.765008e-01,5.658734e+00,2.432890e+00,1.378491e+01,9.426287e-01,-1.765051e+01,-1.105600e+00,2.511942e-02,1.129096e+00,9.395959e-01,1.016733e+00,1.181395e+01,2.303370e-01,1.340471e+01,6.295812e-01,2.058245e+01,4.233106e-01,7.289600e+02,2.317581e-01,1.331261e+03,1.309659e-01,-5.917238e+01,-1.106864e+00,1.736315e+03,1.090150e-01,1.014646e+03,1.999907e-01,-6.070378e+01,-9.655223e-01,2.665609e+03,7.357813e-02,1.045764e+03,2.783347e-01,-6.315602e+01,-9.075777e-01,-1.697237e+01,-4.845814e-01,2.613621e+01,3.941517e-01,4.143085e-02,5.537277e-01,-1.470349e-02,-8.561143e-01,7.862669e-01,5.310508e-01,1.999451e+01,5.865636e-01,5.442606e+00,2.804722e+00,1.314067e+01,1.033255e+00,-2.300172e+01,-7.797714e-01,-9.539697e+00,1.845850e+01,-2.563589e-03,1.053490e-02,5.316128e-01,6.097561e+00,3.144654e+00,2.520000e-01,3.445229e-01,4.400000e-02,1.496663e-02,-1.363662e+01,fear
09b10Nd,3.111005e+01,6.713042e-02,2.958144e+01,3.133512e+01,3.284119e+01,3.259750e+00,1.601053e+02,1.751568e+02,-3.784568e+00,1.574532e+01,8.933899e-01,6.100029e-01,4.197109e-01,8.505325e-01,1.275746e+00,8.560346e-01,1.295252e+01,7.086820e+00,1.314867e+01,1.258818e+01,4.789267e-01,7.916909e-01,2.583936e+01,5.976161e-01,1.425801e+01,1.048198e+00,2.567378e+01,5.579555e-01,-6.164240e+00,-2.838400e+00,3.489840e-02,3.075375e+00,1.025223e+00,1.026451e+00,8.871244e+00,3.256312e-01,7.854577e+00,7.469504e-01,2.911005e+01,3.033232e-01,6.459591e+02,2.560127e-01,1.365694e+03,1.984010e-01,-6.652666e+01,-1.153367e+00,1.671461e+03,1.384024e-01,9.894436e+02,2.717446e-01,-7.610464e+01,-9.297886e-01,2.680428e+03,7.706280e-02,1.031677e+03,3.977019e-01,-7.874072e+01,-8.778764e-01,-1.954343e+01,-4.149704e-01,2.835053e+01,3.343517e-01,8.340043e-03,2.673534e+00,-1.879553e-02,-7.783434e-01,5.080675e-01,6.760942e-01,3.159724e+01,3.669322e-01,1.437839e+01,1.169306e+00,2.699064e+01,4.861339e-01,-8.339415e+00,-1.992636e+00,-1.408053e+01,2.226031e+01,-2.400739e-02,-4.083841e-04,4.509136e-01,4.504505e+00,3.225807e+00,2.157143e-01,2.084540e-01,6.375000e-02,1.932453e-02,-1.725009e+01,neutral
09b10Wa,4.107962e+01,1.113975e-01,3.792251e+01,4.171907e+01,4.496342e+01,7.040909e+00,9.432177e+01,5.678786e+01,4.530442e+01,2.713443e+01,1.117091e+00,8.668810e-01,3.467418e-01,8.091028e-01,1.712102e+00,1.365361e+00,2.425291e+01,1.423817e+01,2.151619e+01,1.131525e+01,6.476688e-01,1.085813e+00,9.791581e+00,1.372126e+00,-5.956204e+00,-3.819052e+00,1.236037e+01,1.138580e+00,-2.142399e+01,-1.186256e+00,6.092284e-02,1.064867e+00,1.267317e+00,7.581326e-01,7.346108e+00,4.536955e-01,1.153941e+01,1.025005e+00,1.211021e+01,9.719621e-01,7.637485e+02,2.778247e-01,1.327239e+03,1.370179e-01,-4.487651e+01,-1.504920e+00,1.731568e+03,1.029765e-01,1.013130e+03,2.735829e-01,-4.272037e+01,-1.400582e+00,2.641340e+03,7.541864e-02,1.033249e+03,2.801500e-01,-4.239520e+01,-1.414736e+00,-7.652343e+00,-1.364720e+00,1.557928e+01,6.490213e-01,5.939672e-02,5.337640e-01,-4.611600e-03,-3.413795e+00,7.170897e-01,1.015316e+00,9.443722e+00,1.458316e+00,-8.387131e+00,-2.825056e+00,1.215371e+01,1.198663e+00,-2.650276e+01,-8.692412e-01,-1.061274e+01,2.138126e+01,3.544739e-03,1.360732e-02,3.440524e-01,4.566210e+00,2.803739e+00,2.950000e-01,2.500500e-01,4.400000e-02,1.496663e-02,-1.881559e+01,anger
10a01Ac,2.861740e+01,1.052326e-01,2.587524e+01,2.751461e+01,3.198935e+01,6.114111e+00,3.216006e+02,1.372515e+02,2.539861e+01,3.417596e+01,9.396503e-01,9.841201e-01,1.925298e-01,6.674839e-01,1.460826e+00,1.268296e+00,1.558034e+01,1.265773e+01,1.252843e+01,4.047675e+00,6.205121e-01,1.034249e+00,6.624235e+00,2.299320e+00,2.579521e+00,4.753273e+00,1.668861e+01,6.362267e-01,9.167805e+00,1.133829e+00,4.182793e-02,3.022668e-01,1.449724e+00,8.050535e-01,4.763165e+00,4.927436e-01,5.374825e+00,1.240643e+00,1.569935e+01,4.894885e-01,7.510067e+02,2.985830e-01,1.416050e+03,2.915929e-01,-1.731628e+02,-3.319602e-01,1.559412e+03,1.128063e-01,1.166323e+03,1.585943e-01,-1.720117e+02,-3.417874e-01,2.539612e+03,4.233499e-02,9.029545e+02,1.976060e-01,-1.727865e+02,-3.311859e-01,-9.412923e+00,-7.034857e-01,1.947774e+01,3.621026e-01,-1.122563e-02,-2.211532e+00,1.096751e-02,9.636937e-01,4.378058e-01,7.893212e-01,1.387906e+01,5.993540e-01,5.962599e+00,1.796580e+00,2.440837e+01,5.457476e-01,9.352940e+00,1.440816e+00,-8.265844e+00,2.003945e+01,-2.408294e-02,1.506001e-02,6.701866e-01,3.614458e+00,3.105590e+00,4.200000e-02,2.039608e-02,2.150000e-01,7.889867e-02,-1.913618e+01,fear
10a01Nb,2.545173e+01,4.638205e-01,1.908745e+01,2.131329e+01,2.630932e+01,7.221874e+00,2.099327e+03,2.057664e+03,-1.656146e+02,1.344292e+02,8.410973e-01,7.235673e-01,3.059675e-01,7.299822e-01,1.233479e+00,9.275116e-01,1.329339e+01,7.826340e+00,1.193638e+01,7.708682e+00,5.644878e-01,7.367389e-01,1.816703e+01,9.539056e-01,5.187448e+00,2.835209e+00,1.759726e+01,7.285272e-01,2.346233e+00,4.615855e+00,5.937917e-02,1.101261e+00,1.996716e+00,5.783187e-01,3.502937e+00,7.218440e-01,1.186911e+00,5.382212e+00,2.129241e+01,7.143059e-01,5.011861e+02,2.555144e-01,1.195576e+03,2.915767e-01,-1.245946e+02,-6.962207e-01,1.489177e+03,1.359550e-01,9.778768e+02,1.707858e-01,-1.233263e+02,-6.728815e-01,2.587111e+03,6.898791e-02,8.894662e+02,3.148130e-01,-1.245927e+02,-6.595605e-01,-1.445696e+01,-9.827419e-01,2.492299e+01,5.908875e-01,-2.662787e-02,-5.375666e-01,-4.821077e-03,-4.023543e+00,7.927087e-01,4.371643e-01,2.553681e+01,7.843188e-01,8.420033e+00,1.820469e+00,2.431445e+01,4.768405e-01,-8.427652e-01,-1.585390e+01,-1.021778e+01,2.127897e+01,-2.867402e-02,1.207928e-02,4.221264e-01,6.145252e+00,3.448276e+00,1.166667e-01,6.236096e-02,1.300000e-01,1.126309e-01,-1.734038e+01,neutral
10a01Wa,3.310438e+01,8.153515e-02,3.047957e+01,3.283512e+01,3.575546e+01,5.275885e+00,8.125762e+01,9.662203e+01,4.979393e+01,3.959571e+01,1.056369e+00,7.144344e-01,3.499662e-01,8.875609e-01,1.773476e+00,1.423510e+00,1.678114e+01,1.032043e+01,1.439282e+01,6.772224e+00,5.580357e-01,9.884856e-01,7.156822e+00,2.516291e+00,-1.016445e+01,-1.582652e+00,6.659236e+00,2.147983e+00,1.503733e+00,8.485728e+00,3.908920e-02,6.553640e-01,1.552531e+00,5.271180e-01,3.179946e+00,1.252901e+00,5.776967e+00,1.452386e+00,7.592145e+00,1.187280e+00,7.851904e+02,2.486178e-01,1.376559e+03,1.235135e-01,-1.275914e+02,-6.997589e-01,1.660076e+03,9.164356e-02,1.262392e+03,2.262595e-01,-1.225938e+02,-7.302868e-01,2.504290e+03,6.599999e-02,9.936732e+02,2.008002e-01,-1.245424e+02,-6.998304e-01,-2.194857e+00,-3.317083e+00,1.362790e+01,4.537235e-01,2.434378e-02,7.529478e-01,6.827929e-03,2.312661e+00,7.107380e-01,9.125060e-01,1.829617e+01,5.726616e-01,-1.289237e+01,-1.418415e+00,9.084899e+00,1.743519e+00,3.441695e-01,4.210559e+01,1.379410e+00,9.895198e+00,-2.308729e-03,2.151696e-02,4.818454e-01,4.166667e+00,2.843602e+00,1.333333e-01,9.741092e-02,1.685714e-01,1.169162e-01,-2.102342e+01,anger
10a02Ab,3.281854e+01,6.176057e-02,3.111857e+01,3.266451e+01,3.482517e+01,3.706594e+00,7.457668e+01,2.405584e+01,8.195685e+00,2.844313e+01,1.168444e+00,7.353398e-01,6.800649e-02,1.176966e+00,1.999486e+00,1.931479e+00,1.928690e+01,1.298270e+01,2.472135e+01,1.186067e+01,7.822747e-01,9.215617e-01,6.269611e+00,2.642261e+00,9.712287e+00,1.275972e+00,1.710624e+01,8.374758e-01,5.772744e+00,2.590574e+00,1.080765e-01,9.838550e-01,2.324085e+00,6.312075e-01,6.268763e+00,3.700776e-01,1.199006e+01,5.568899e-01,2.165319e+01,2.515279e-01,6.391371e+02,3.792855e-01,1.359448e+03,1.844120e-01,-1.441423e+02,-5.544797e-01,1.571072e+03,1.122895e-01,1.106996e+03,2.681804e-01,-1.478909e+02,-5.016109e-01,2.503649e+03,6.675132e-02,8.775035e+02,1.336637e-01,-1.472746e+02,-5.106401e-01,-1.172547e+01,-7.600073e-01,1.910348e+01,4.730484e-01,1.854113e-02,1.057455e+00,-5.746176e-03,-2.559650e+00,1.138137e+00,5.101081e-01,1.503748e+01,9.417359e-01,1.332297e+01,1.034254e+00,2.734637e+01,5.592089e-01,5.798096e+00,2.908862e+00,-6.948098e+00,1.676534e+01,-1.792721e-02,1.128383e-02,6.612847e-01,6.289309e+00,3.246753e+00,8.399999e-02,5.083306e-02,1.683333e-01,9.719682e-02,-1.681441e+01,fear
10a02Fa,3.678315e+01,1.343709e-01,3.504504e+01,3.798403e+01,3.986890e+01,4.823856e+00,3.802538e+01,2.082175e+01,-5.105617e+01,6.486083e+01,8.856030e-01,7.076266e-01,2.146708e-01,8.868906e-01,1.413535e+00,1.198864e+00,1.612565e+01,1.047361e+01,2.067621e+01,1.242242e+01,6.193075e-01,1.112383e+00,1.278891e+01,1.099395e+00,2.739336e+00,5.831168e+00,9.785363e+00,1.619591e+00,4.357092e+00,3.984583e+00,5.138085e-02,1.270323e+00,1.495103e+00,8.436945e-01,6.548218e+00,5.691295e-01,1.795026e+01,4.962965e-01,1.964743e+01,3.306735e-01,6.689370e+02,3.318441e-01,1.490472e+03,1.825850e-01,-1.197130e+02,-7.241284e-01,1.568229e+03,8.564454e-02,1.093147e+03,2.420667e-01,-1.085188e+02,-7.789639e-01,2.536657e+03,6.034277e-02,8.457935e+02,1.689954e-01,-1.098688e+02,-7.574207e-01,-9.061857e+00,-6.526930e-01,1.835443e+01,3.270936e-01,3.765709e-02,7.474213e-01,-5.127402e-03,-2.978261e+00,8.774616e-01,8.588758e-01,1.727727e+01,7.428785e-01,-2.342161e+00,-6.790607e+00,9.183805e+00,1.955062e+00,3.171279e-01,5.569617e+01,-1.115668e+01,2.202385e+01,-2.096916e-02,1.362512e-02,3.976141e-01,5.298013e+00,4.109589e+00,1.133333e-01,1.294433e-01,9.285714e-02,3.282607e-02,-1.899722e+01,happy
10a02Lb,2.356619e+01,1.752793e-01,2.061538e+01,2.280999e+01,2.814663e+01,7.531254e+00,7.677840e+01,8.465320e+01,2.019263e+01,1.894151e+00,1.022744e+00,6.391053e-01,3.166381e-01,1.000724e+00,1.762110e+00,1.445472e+00,1.341745e+01,6.224528e+00,1.385406e+01,7.954642e+00,6.536928e-01,7.780678e-01,2.594540e+01,5.408818e-01,9.735235e+00,9.948621e-01,2.135254e+01,6.691095e-01,3.240491e+00,5.193390e+00,2.221645e-02,6.631830e-01,1.230166e+00,1.013445e+00,5.103015e+00,5.456675e-01,2.740856e+00,1.519657e+00,2.575652e+01,2.153227e-01,4.854728e+02,3.601068e-01,1.344993e+03,1.491023e-01,-7.681281e+01,-1.121566e+00,1.441125e+03,1.452699e-01,1.069656e+03,2.264350e-01,-8.797366e+01,-8.870080e-01,2.436640e+03,8.529049e-02,7.854812e+02,1.633539e-01,-9.102940e+01,-8.347141e-01,-1.778901e+01,-3.006984e-01,2.528660e+01,2.555766e-01,-3.200305e-03,-9.589733e+00,-1.623111e-02,-1.220909e+00,7.721155e-01,6.244802e-01,3.096784e+01,3.747157e-01,1.091574e+01,8.725504e-01,2.499897e+01,5.193149e-01,4.754465e+00,3.423229e+00,-1.560559e+01,2.559159e+01,-2.315977e-02,-4.301480e-03,5.010695e-01,5.696203e+00,3.921569e+00,1.533333e-01,1.588151e-01,7.833333e-02,4.297932e-02,-1.496429e+01,boredom
10a02Na,2.494104e+01,1.575408e-01,1.950218e+01,2.612379e+01,2.851191e+01,9.009729e+00,5.086696e+01,5.217230e+00,1.886843e+01,1.799756e+01,8.336965e-01,7.866815e-01,1.353302e-01,8.568275e-01,1.326206e+00,1.190876e+00,1.733623e+01,7.729552e+00,1.557252e+01,8.019816e+00,6.017955e-01,9.582099e-01,1.987891e+01,7.595223e-01,7.030200e+00,1.407369e+00,1.869860e+01,8.050884e-01,2.338336e+00,7.166986e+00,6.509861e-02,1.449129e+00,1.456189e+00,9.102644e-01,4.554679e+00,5.596896e-01,3.352451e+00,1.766270e+00,2.565065e+01,1.767437e-01,4.718824e+02,3.026245e-01,1.338005e+03,1.245132e-01,-1.164891e+02,-7.831341e-01,1.453740e+03,1.136876e-01,9.557710e+02,2.326614e-01,-1.234935e+02,-6.749066e-01,2.488197e+03,5.970341e-02,7.433093e+02,1.750605e-01,-1.256126e+02,-6.454472e-01,-1.506527e+01,-3.926276e-01,2.412789e+01,3.010544e-01,-2.617888e-03,-1.074991e+01,-4.208257e-03,-3.745410e+00,8.599250e-01,6.212313e-01,2.744661e+01,4.843086e-01,9.415421e+00,1.133802e+00,2.842212e+01,5.305112e-01,4.327607e+00,4.313539e+00,-1.122687e+01,2.114531e+01,-5.645612e-03,1.528091e-02,5.062940e-01,4.878049e+00,2.515723e+00,1.650000e-01,1.375682e-01,1.680000e-01,4.833218e-02,-1.700710e+01,neutral
10a02Wa,3.084165e+01,9.174433e-02,2.906870e+01,3.107337e+01,3.261876e+01,3.550064e+00,8.549578e+01,3.597602e+01,2.085949e+01,3.062018e+01,9.945698e-01,7.442793e-01,2.753697e-01,8.709514e-01,1.818294e+00,1.542924e+00,2.059491e+01,1.483791e+01,1.686328e+01,7.184348e+00,5.899667e-01,1.011214e+00,9.461068e+00,2.077052e+00,-3.290350e+00,-4.994739e+00,1.227928e+01,1.422751e+00,3.063468e+00,5.284098e+00,3.749007e-02,9.130823e-01,1.456756e+00,1.096152e+00,4.765814e+00,5.953289e-01,1.109823e+01,1.024852e+00,1.238273e+01,6.764866e-01,6.975903e+02,3.502690e-01,1.521002e+03,3.186515e-01,-1.342006e+02,-6.249160e-01,1.597030e+03,1.460192e-01,1.079518e+03,1.890797e-01,-1.339447e+02,-6.128483e-01,2.547002e+03,5.415391e-02,9.184927e+02,2.146183e-01,-1.335383e+02,-6.173920e-01,-7.200496e+00,-7.291886e-01,1.558377e+01,4.263133e-01,2.323379e-02,1.134686e+00,1.423771e-03,9.157400e+00,7.160944e-01,8.228262e-01,2.146120e+01,5.594854e-01,-3.887408e+00,-3.311801e+00,2.227622e+01,8.610346e-01,3.094115e+00,5.044199e+00,-7.785403e-01,1.250219e+01,-4.728486e-03,1.821546e-02,5.423698e-01,4.784689e+00,3.921569e+00,8.250000e-02,4.683749e-02,1.700000e-01,1.453075e-01,-1.979361e+01,anger
10a04Fd,3.611362e+01,4.673374e-02,3.431748e+01,3.619782e+01,3.770127e+01,3.383785e+00,5.323626e+01,4.093960e+01,3.358280e+01,2.452786e+01,1.048210e+00,7.603760e-01,3.473417e-01,8.216923e-01,1.782632e+00,1.435290e+00,1.692406e+01,1.019407e+01,2.126603e+01,1.342817e+01,7.632085e-01,1.000126e+00,1.876218e+01,7.258859e-01,1.344499e+00,1.384978e+01,7.662621e+00,2.301164e+00,4.861510e+00,3.621355e+00,4.247438e-02,1.096203e+00,1.702237e+00,6.331607e-01,6.812261e+00,4.465131e-01,1.336655e+01,8.834846e-01,2.227423e+01,2.139370e-01,7.187861e+02,2.679561e-01,1.422316e+03,1.297668e-01,-8.632086e+01,-9.750797e-01,1.585336e+03,1.095661e-01,1.151469e+03,2.708935e-01,-8.343943e+01,-9.622209e-01,2.596605e+03,6.193684e-02,8.847963e+02,2.516912e-01,-8.785072e+01,-8.773604e-01,-8.752047e+00,-7.485005e-01,1.962664e+01,2.818941e-01,3.815448e-02,9.016106e-01,-3.427805e-03,-3.233845e+00,9.336248e-01,8.041434e-01,2.106848e+01,6.650561e-01,-2.510343e+00,-7.337719e+00,5.468897e+00,3.306017e+00,-5.099213e-01,-3.578108e+01,-1.280518e+01,2.424439e+01,-8.217466e-03,1.212327e-02,5.612177e-01,5.921053e+00,5.442177e+00,1.062500e-01,5.337076e-02,6.142857e-02,5.462301e-02,-1.741844e+01,happy
10a04Nb,2.257538e+01,1.091358e-01,2.031188e+01,2.260714e+01,2.438070e+01,4.068825e+00,6.473405e+01,3.392107e+01,1.996230e+01,1.000097e+01,7.906311e-01,7.335889e-01,2.188403e-01,7.180659e-01,1.238054e+00,1.019214e+00,1.528718e+01,1.023835e+01,1.358009e+01,7.646227e+00,4.859775e-01,6.568325e-01,2.127573e+01,8.054647e-01,7.087454e+00,1.338452e+00,1.939659e+01,7.314532e-01,-3.100528e+00,-5.062653e+00,4.423303e-02,9.133563e-01,1.677333e+00,6.628949e-01,4.247034e+00,3.736005e-01,1.574344e+00,1.676274e+00,2.328148e+01,2.689030e-01,5.113557e+02,3.282198e-01,1.363785e+03,1.035177e-01,-1.242113e+02,-6.887231e-01,1.425295e+03,1.203261e-01,1.127210e+03,3.437495e-01,-1.287238e+02,-6.251653e-01,2.476477e+03,6.453999e-02,9.045645e+02,4.757139e-01,-1.313586e+02,-5.880207e-01,-1.448688e+01,-5.281807e-01,2.526444e+01,3.224701e-01,-2.223220e-02,-7.424970e-01,-1.019513e-02,-1.323167e+00,6.318426e-01,4.981485e-01,3.228759e+01,3.891498e-01,5.174404e+00,2.140597e+00,2.435551e+01,5.693309e-01,-9.357989e+00,-1.978979e+00,-1.294896e+01,2.288805e+01,-3.424157e-02,5.093827e-03,4.101394e-01,4.926108e+00,4.040404e+00,9.124999e-02,4.255511e-02,1.200000e-01,7.149203e-02,-1.912618e+01,neutral
10a04Wa,3.235713e+01,1.560226e-01,2.941099e+01,3.186232e+01,3.633776e+01,6.926769e+00,9.454851e+02,1.175679e+03,4.218967e+01,3.027325e+00,1.185739e+00,7.045175e-01,3.060228e-01,1.181951e+00,1.840984e+00,1.534961e+00,2.641065e+01,2.033311e+01,2.393284e+01,1.980754e+01,6.084017e-01,9.065394e-01,6.458323e+00,2.680036e+00,-2.221861e+00,-6.969250e+00,8.760918e+00,1.722001e+00,-1.200475e+00,-1.045362e+01,3.242264e-02,7.495266e-01,1.846100e+00,7.105038e-01,4.222976e+00,7.415972e-01,6.217993e+00,1.346515e+00,1.366243e+01,8.065955e-01,6.922702e+02,2.781211e-01,1.457287e+03,1.755813e-01,-1.399297e+02,-5.884507e-01,1.610017e+03,1.302345e-01,1.153777e+03,2.302777e-01,-1.377200e+02,-5.919223e-01,2.529863e+03,7.539485e-02,9.951564e+02,4.687577e-01,-1.387149e+02,-5.773254e-01,-7.512761e+00,-1.156646e+00,1.703169e+01,5.214607e-01,3.658826e-03,6.485919e+00,-7.115419e-03,-2.129972e+00,7.981315e-01,7.342857e-01,1.963890e+01,5.051032e-01,-3.715806e+00,-4.123043e+00,1.203362e+01,1.366452e+00,-2.718723e+00,-4.559916e+00,-1.429811e+00,9.875134e+00,-1.119560e-02,8.332965e-03,5.268412e-01,4.577465e+00,3.942652e+00,7.545454e-02,3.846218e-02,1.441667e-01,5.514501e-02,-1.960387e+01,anger
10a04Wb,3.781074e+01,1.292891e-01,3.448863e+01,3.732768e+01,4.148926e+01,7.000629e+00,2.843885e+02,1.273657e+02,2.866453e+01,2.397617e+01,1.187309e+00,8.966779e-01,1.913029e-01,8.767610e-01,2.111935e+00,1.920632e+00,3.026421e+01,1.987607e+01,2.108616e+01,1.190640e+01,8.716279e-01,1.220484e+00,1.063233e+01,1.539816e+00,-9.924299e+00,-2.401579e+00,2.498573e+00,6.329608e+00,-2.599940e+00,-5.431782e+00,4.890054e-02,7.749600e-01,1.493080e+00,4.887462e-01,3.666420e+00,1.051305e+00,2.340427e+00,3.524512e+00,7.206003e+00,2.005618e+00,8.352770e+02,2.795594e-01,1.322872e+03,2.211948e-01,-1.120540e+02,-8.249221e-01,1.680472e+03,1.332079e-01,1.180641e+03,1.759625e-01,-1.050901e+02,-8.695807e-01,2.577757e+03,6.657092e-02,8.708735e+02,1.378613e-01,-1.080424e+02,-8.177939e-01,-1.955228e+00,-5.160893e+00,1.451198e+01,6.357294e-01,2.613726e-02,9.360711e-01,8.953905e-03,1.809242e+00,1.358824e+00,9.296243e-01,1.394917e+01,9.749194e-01,-2.000986e+01,-1.330521e+00,-1.729017e+00,-1.038837e+01,-8.021379e+00,-1.742976e+00,-2.931880e+00,1.508463e+01,-3.376772e-03,1.272667e-02,4.619387e-01,4.444445e+00,4.571429e+00,9.625000e-02,4.090767e-02,9.000000e-02,4.546060e-02,-1.670931e+01,anger
